type_vehicle,idx_vehicle,id_item,x_origin,y_origin,z_origin,orient
V6,148,I0239,0.0,0.0,0.0,0
V6,148,I0248,1400.0,0.0,0.0,0
V6,148,I0434,2800.0,0.0,0.0,1
V6,148,I0922,0.0,1200.0,0.0,0
V6,148,I1143,1200.0,1200.0,0.0,0
V6,149,I0249,0.0,0.0,0.0,0
V6,149,I0258,1400.0,0.0,0.0,0
V6,149,I0436,2800.0,0.0,0.0,1
V6,149,I0013,0.0,1200.0,0.0,0
V6,149,I0078,1200.0,1200.0,0.0,0
V6,150,I0264,0.0,0.0,0.0,0
V6,150,I0265,1400.0,0.0,0.0,0
V6,150,I0441,2800.0,0.0,0.0,1
V6,150,I0014,0.0,1200.0,0.0,0
V6,150,I0108,1200.0,1200.0,0.0,0
V6,151,I0280,0.0,0.0,0.0,0
V6,151,I0294,1400.0,0.0,0.0,0
V6,151,I0450,2800.0,0.0,0.0,1
V6,151,I0034,0.0,1200.0,0.0,0
V6,151,I0330,1200.0,1200.0,0.0,0
V6,152,I0296,0.0,0.0,0.0,0
V6,152,I0299,1400.0,0.0,0.0,0
V6,152,I0453,2800.0,0.0,0.0,1
V6,152,I0045,0.0,1200.0,0.0,0
V6,152,I0358,1200.0,1200.0,0.0,0
V6,153,I0303,0.0,0.0,0.0,0
V6,153,I0304,1400.0,0.0,0.0,0
V6,153,I0486,2800.0,0.0,0.0,1
V6,153,I0052,0.0,1200.0,0.0,0
V6,153,I0392,1200.0,1200.0,0.0,0
V6,154,I0306,0.0,0.0,0.0,0
V6,154,I0320,1400.0,0.0,0.0,0
V6,154,I0497,2800.0,0.0,0.0,1
V6,154,I0057,0.0,1200.0,0.0,0
V6,154,I0483,1200.0,1200.0,0.0,0
V6,155,I0328,0.0,0.0,0.0,0
V6,155,I0332,1400.0,0.0,0.0,0
V6,155,I0502,2800.0,0.0,0.0,1
V6,155,I0066,0.0,1200.0,0.0,0
V6,155,I0897,1200.0,1200.0,0.0,0
V6,156,I0334,0.0,0.0,0.0,0
V6,156,I0345,1400.0,0.0,0.0,0
V6,156,I0511,2800.0,0.0,0.0,1
V6,156,I0167,0.0,1200.0,0.0,0
V6,156,I1205,1200.0,1200.0,0.0,0
V6,157,I0346,0.0,0.0,0.0,0
V6,157,I0347,1400.0,0.0,0.0,0
V6,157,I0545,2800.0,0.0,0.0,1
V6,157,I0178,0.0,1200.0,0.0,0
V6,157,I1261,1200.0,1200.0,0.0,0
V6,158,I0350,0.0,0.0,0.0,0
V6,158,I0356,1400.0,0.0,0.0,0
V6,158,I0588,2800.0,0.0,0.0,1
V6,158,I0180,0.0,1200.0,0.0,0
V6,158,I0011,1200.0,1200.0,0.0,0
V6,159,I0360,0.0,0.0,0.0,0
V6,159,I0362,1400.0,0.0,0.0,0
V6,159,I0601,2800.0,0.0,0.0,1
V6,159,I0206,0.0,1200.0,0.0,0
V6,159,I0172,1200.0,1200.0,0.0,0
V6,160,I0364,0.0,0.0,0.0,0
V6,160,I0365,1400.0,0.0,0.0,0
V6,160,I0628,2800.0,0.0,0.0,1
V6,160,I0208,0.0,1200.0,0.0,0
V6,160,I0192,1200.0,1200.0,0.0,0
V6,161,I0373,0.0,0.0,0.0,0
V6,161,I0379,1400.0,0.0,0.0,0
V6,161,I0662,2800.0,0.0,0.0,1
V6,161,I0324,0.0,1200.0,0.0,0
V6,161,I0230,1200.0,1200.0,0.0,0
V6,162,I0386,0.0,0.0,0.0,0
V6,162,I0397,1400.0,0.0,0.0,0
V6,162,I0693,2800.0,0.0,0.0,1
V6,162,I0384,0.0,1200.0,0.0,0
V6,162,I0460,1200.0,1200.0,0.0,0
V6,163,I0401,0.0,0.0,0.0,0
V6,163,I0410,1400.0,0.0,0.0,0
V6,163,I0711,2800.0,0.0,0.0,1
V6,163,I0421,0.0,1200.0,0.0,0
V6,163,I0489,1200.0,1200.0,0.0,0
V6,164,I0424,0.0,0.0,0.0,0
V6,164,I0438,1400.0,0.0,0.0,0
V6,164,I0712,2800.0,0.0,0.0,1
V6,164,I0425,0.0,1200.0,0.0,0
V6,164,I0536,1200.0,1200.0,0.0,0
V6,165,I0439,0.0,0.0,0.0,0
V6,165,I0444,1400.0,0.0,0.0,0
V6,165,I0446,2600.0,0.0,0.0,0
V6,165,I0501,0.0,1200.0,0.0,0
V6,166,I0449,0.0,0.0,0.0,0
V6,166,I0456,1400.0,0.0,0.0,0
V6,166,I0716,2800.0,0.0,0.0,1
V6,166,I0433,0.0,1200.0,0.0,0
V6,166,I0552,1200.0,1200.0,0.0,0
V6,167,I0459,0.0,0.0,0.0,0
V6,167,I0461,1400.0,0.0,0.0,0
V6,167,I0719,2800.0,0.0,0.0,1
V6,167,I0466,0.0,1200.0,0.0,0
V6,167,I0596,1200.0,1200.0,0.0,0
V6,168,I0468,0.0,0.0,0.0,0
V6,168,I0470,1400.0,0.0,0.0,0
V6,168,I0746,2800.0,0.0,0.0,1
V6,168,I0532,0.0,1200.0,0.0,0
V6,168,I1047,1200.0,1200.0,0.0,0
V6,169,I0472,0.0,0.0,0.0,0
V6,169,I0473,1400.0,0.0,0.0,0
V6,169,I0750,2800.0,0.0,0.0,1
V6,169,I0567,0.0,1200.0,0.0,0
V6,169,I1127,1200.0,1200.0,0.0,0
V6,170,I0474,0.0,0.0,0.0,0
V6,170,I0481,1400.0,0.0,0.0,0
V6,170,I0751,2800.0,0.0,0.0,1
V6,170,I0599,0.0,1200.0,0.0,0
V6,170,I0032,1200.0,1200.0,0.0,0
V6,171,I0485,0.0,0.0,0.0,0
V6,171,I0500,1400.0,0.0,0.0,0
V6,171,I0753,2800.0,0.0,0.0,1
V6,171,I0656,0.0,1200.0,0.0,0
V6,171,I0054,1200.0,1200.0,0.0,0
V6,172,I0503,0.0,0.0,0.0,0
V6,172,I0505,1400.0,0.0,0.0,0
V6,172,I0784,2800.0,0.0,0.0,1
V6,172,I0695,0.0,1200.0,0.0,0
V6,172,I0257,1200.0,1200.0,0.0,0
V6,173,I0507,0.0,0.0,0.0,0
V6,173,I0515,1400.0,0.0,0.0,0
V6,173,I0805,2800.0,0.0,0.0,1
V6,173,I0715,0.0,1200.0,0.0,0
V6,173,I0288,1200.0,1200.0,0.0,0
V6,174,I0523,0.0,0.0,0.0,0
V6,174,I0524,1400.0,0.0,0.0,0
V6,174,I0829,2800.0,0.0,0.0,1
V6,174,I0734,0.0,1200.0,0.0,0
V6,174,I0440,1200.0,1200.0,0.0,0
V6,175,I0529,0.0,0.0,0.0,0
V6,175,I0531,1400.0,0.0,0.0,0
V6,175,I0834,2800.0,0.0,0.0,1
V6,175,I0755,0.0,1200.0,0.0,0
V6,175,I0478,1200.0,1200.0,0.0,0
V6,176,I0534,0.0,0.0,0.0,0
V6,176,I0535,1400.0,0.0,0.0,0
V6,176,I0840,2800.0,0.0,0.0,1
V6,176,I0776,0.0,1200.0,0.0,0
V6,176,I0774,1200.0,1200.0,0.0,0
V6,177,I0538,0.0,0.0,0.0,0
V6,177,I0540,1400.0,0.0,0.0,0
V6,177,I0860,2800.0,0.0,0.0,1
V6,177,I0799,0.0,1200.0,0.0,0
V6,177,I0875,1200.0,1200.0,0.0,0
V6,178,I0541,0.0,0.0,0.0,0
V6,178,I0551,1400.0,0.0,0.0,0
V6,178,I0881,2800.0,0.0,0.0,1
V6,178,I0808,0.0,1200.0,0.0,0
V6,178,I1019,1200.0,1200.0,0.0,0
V6,179,I0557,0.0,0.0,0.0,0
V6,179,I0558,1400.0,0.0,0.0,0
V6,179,I0894,2800.0,0.0,0.0,1
V6,179,I0862,0.0,1200.0,0.0,0
V6,179,I1238,1200.0,1200.0,0.0,0
V6,180,I0565,0.0,0.0,0.0,0
V6,180,I0573,1400.0,0.0,0.0,0
V6,180,I0896,2800.0,0.0,0.0,1
V6,180,I0908,0.0,1200.0,0.0,0
V6,180,I1272,1200.0,1200.0,0.0,0
V6,181,I0576,0.0,0.0,0.0,0
V6,181,I0579,1400.0,0.0,0.0,0
V6,181,I0927,2800.0,0.0,0.0,1
V6,181,I1025,0.0,1200.0,0.0,0
V6,181,I0262,1200.0,1200.0,0.0,0
V6,182,I0581,0.0,0.0,0.0,0
V6,182,I0587,1400.0,0.0,0.0,0
V6,182,I0949,2800.0,0.0,0.0,1
V6,182,I1029,0.0,1200.0,0.0,0
V6,182,I0327,1200.0,1200.0,0.0,0
V6,183,I0591,0.0,0.0,0.0,0
V6,183,I0593,1400.0,0.0,0.0,0
V6,183,I0967,2800.0,0.0,0.0,1
V6,183,I1033,0.0,1200.0,0.0,0
V6,183,I0464,1200.0,1200.0,0.0,0
V6,184,I0611,0.0,0.0,0.0,0
V6,184,I0614,1400.0,0.0,0.0,0
V6,184,I0968,2800.0,0.0,0.0,1
V6,184,I1097,0.0,1200.0,0.0,0
V6,184,I0479,1200.0,1200.0,0.0,0
V6,185,I0619,0.0,0.0,0.0,0
V6,185,I0625,1400.0,0.0,0.0,0
V6,185,I0975,2800.0,0.0,0.0,1
V6,185,I1098,0.0,1200.0,0.0,0
V6,185,I0508,1200.0,1200.0,0.0,0
V6,186,I0627,0.0,0.0,0.0,0
V6,186,I0631,1400.0,0.0,0.0,0
V6,186,I0985,2800.0,0.0,0.0,1
V6,186,I1100,0.0,1200.0,0.0,0
V6,186,I0607,1200.0,1200.0,0.0,0
V6,187,I0637,0.0,0.0,0.0,0
V6,187,I0640,1400.0,0.0,0.0,0
V6,187,I0991,2800.0,0.0,0.0,1
V6,187,I1111,0.0,1200.0,0.0,0
V6,187,I0665,1200.0,1200.0,0.0,0
V6,188,I0645,0.0,0.0,0.0,0
V6,188,I0648,1400.0,0.0,0.0,0
V6,188,I0994,2800.0,0.0,0.0,1
V6,188,I1129,0.0,1200.0,0.0,0
V6,188,I0667,1200.0,1200.0,0.0,0
V6,189,I0654,0.0,0.0,0.0,0
V6,189,I0655,1400.0,0.0,0.0,0
V6,189,I1005,2800.0,0.0,0.0,1
V6,189,I1133,0.0,1200.0,0.0,0
V6,189,I0678,1200.0,1200.0,0.0,0
V6,190,I0658,0.0,0.0,0.0,0
V6,190,I0660,1400.0,0.0,0.0,0
V6,190,I1010,2800.0,0.0,0.0,1
V6,190,I1139,0.0,1200.0,0.0,0
V6,190,I0680,1200.0,1200.0,0.0,0
V6,191,I0661,0.0,0.0,0.0,0
V6,191,I0663,1400.0,0.0,0.0,0
V6,191,I1049,2800.0,0.0,0.0,1
V6,191,I1144,0.0,1200.0,0.0,0
V6,191,I0687,1200.0,1200.0,0.0,0
V6,192,I0672,0.0,0.0,0.0,0
V6,192,I0675,1400.0,0.0,0.0,0
V6,192,I1069,2800.0,0.0,0.0,1
V6,192,I1153,0.0,1200.0,0.0,0
V6,192,I0704,1200.0,1200.0,0.0,0
V6,193,I0676,0.0,0.0,0.0,0
V6,193,I0683,1400.0,0.0,0.0,0
V6,193,I1070,2800.0,0.0,0.0,1
V6,193,I1277,0.0,1200.0,0.0,0
V6,193,I0718,1200.0,1200.0,0.0,0
V6,194,I0696,0.0,0.0,0.0,0
V6,194,I0698,1400.0,0.0,0.0,0
V6,194,I1088,2800.0,0.0,0.0,1
V6,194,I1289,0.0,1200.0,0.0,0
V6,194,I0863,1200.0,1200.0,0.0,0
V6,195,I0709,0.0,0.0,0.0,0
V6,195,I0720,1400.0,0.0,0.0,0
V6,195,I1123,2800.0,0.0,0.0,1
V6,195,I0221,0.0,1200.0,0.0,0
V6,195,I0633,1200.0,1200.0,0.0,0
V6,196,I0729,0.0,0.0,0.0,0
V6,196,I0739,1400.0,0.0,0.0,0
V6,196,I1147,2800.0,0.0,0.0,1
V6,196,I1021,0.0,1200.0,0.0,0
V6,196,I0225,1200.0,1200.0,0.0,0
V6,197,I0740,0.0,0.0,0.0,0
V6,197,I0741,1400.0,0.0,0.0,0
V6,197,I1160,2800.0,0.0,0.0,1
V6,197,I0307,0.0,1200.0,0.0,0
V6,197,I0984,1200.0,1200.0,0.0,0
V6,198,I0744,0.0,0.0,0.0,0
V6,198,I0748,1400.0,0.0,0.0,0
V6,198,I1186,2800.0,0.0,0.0,1
V6,198,I0024,0.0,1200.0,0.0,0
V6,198,I0025,1200.0,1200.0,0.0,0
V6,199,I0757,0.0,0.0,0.0,0
V6,199,I0759,1400.0,0.0,0.0,0
V6,199,I1190,2800.0,0.0,0.0,1
V6,199,I0126,0.0,1200.0,0.0,0
V6,199,I0136,1200.0,1200.0,0.0,0
V6,200,I0760,0.0,0.0,0.0,0
V6,200,I0764,1400.0,0.0,0.0,0
V6,200,I1208,2800.0,0.0,0.0,1
V6,200,I0443,0.0,1200.0,0.0,0
V6,200,I0537,1200.0,1200.0,0.0,0
V6,201,I0766,0.0,0.0,0.0,0
V6,201,I0773,1400.0,0.0,0.0,0
V6,201,I1235,2800.0,0.0,0.0,1
V6,201,I1206,0.0,1200.0,0.0,0
V6,201,I1225,1200.0,1200.0,0.0,0
V6,202,I0775,0.0,0.0,0.0,0
V6,202,I0778,1400.0,0.0,0.0,0
V6,202,I1253,2800.0,0.0,0.0,1
V6,202,I1288,0.0,1200.0,0.0,0
V6,202,I0846,1200.0,1200.0,0.0,0
V6,203,I0779,0.0,0.0,0.0,0
V6,203,I0780,1400.0,0.0,0.0,0
V6,203,I1258,2800.0,0.0,0.0,1
V6,203,I0868,0.0,1200.0,0.0,0
V6,203,I0925,1200.0,1200.0,0.0,0
V6,204,I0783,0.0,0.0,0.0,0
V6,204,I0787,1400.0,0.0,0.0,0
V6,204,I1260,2800.0,0.0,0.0,1
V6,204,I0939,0.0,1200.0,0.0,0
V6,204,I0965,1200.0,1200.0,0.0,0
V6,205,I0791,0.0,0.0,0.0,0
V6,205,I0798,1400.0,0.0,0.0,0
V6,205,I1271,2800.0,0.0,0.0,1
V6,205,I1062,0.0,1200.0,0.0,0
V6,205,I1102,1200.0,1200.0,0.0,0
V6,206,I0801,0.0,0.0,0.0,0
V6,206,I0804,1400.0,0.0,0.0,0
V6,206,I1281,2800.0,0.0,0.0,1
V6,206,I1201,0.0,1200.0,0.0,0
V6,206,I1248,1200.0,1200.0,0.0,0
V6,207,I0806,0.0,0.0,0.0,0
V6,207,I0814,1400.0,0.0,0.0,0
V6,207,I1283,2800.0,0.0,0.0,1
V6,207,I1268,0.0,1200.0,0.0,0
V6,207,I1299,1200.0,1200.0,0.0,0
V6,208,I0820,0.0,0.0,0.0,0
V6,208,I0826,1400.0,0.0,0.0,0
V6,208,I1284,2800.0,0.0,0.0,1
V6,208,I0222,0.0,1200.0,0.0,0
V6,208,I0196,1200.0,1200.0,0.0,0
V6,209,I0853,0.0,0.0,0.0,0
V6,209,I0855,1400.0,0.0,0.0,0
V6,209,I0037,2800.0,0.0,0.0,1
V6,209,I0031,0.0,1200.0,0.0,0
V6,209,I0705,1200.0,1200.0,0.0,0
V6,210,I0857,0.0,0.0,0.0,0
V6,210,I0858,1400.0,0.0,0.0,0
V6,210,I0080,2800.0,0.0,0.0,1
V6,210,I0087,0.0,1200.0,0.0,0
V6,210,I0852,1200.0,1200.0,0.0,0
V6,211,I0865,0.0,0.0,0.0,0
V6,211,I0866,1400.0,0.0,0.0,0
V6,211,I0081,2800.0,0.0,0.0,1
V6,211,I0209,0.0,1200.0,0.0,0
V6,212,I0870,0.0,0.0,0.0,0
V6,212,I0871,1400.0,0.0,0.0,0
V6,212,I0110,2800.0,0.0,0.0,1
V6,212,I0284,0.0,1200.0,0.0,0
V6,213,I0883,0.0,0.0,0.0,0
V6,213,I0886,1400.0,0.0,0.0,0
V6,213,I0114,2800.0,0.0,0.0,1
V6,213,I0326,0.0,1200.0,0.0,0
V6,214,I0889,0.0,0.0,0.0,0
V6,214,I0892,1400.0,0.0,0.0,0
V6,214,I0123,2800.0,0.0,0.0,1
V6,214,I0352,0.0,1200.0,0.0,0
V6,215,I0910,0.0,0.0,0.0,0
V6,215,I0912,1400.0,0.0,0.0,0
V6,215,I0124,2800.0,0.0,0.0,1
V6,215,I0385,0.0,1200.0,0.0,0
V6,216,I0918,0.0,0.0,0.0,0
V6,216,I0921,1400.0,0.0,0.0,0
V6,216,I0133,2800.0,0.0,0.0,1
V6,216,I0391,0.0,1200.0,0.0,0
V6,217,I0923,0.0,0.0,0.0,0
V6,217,I0924,1400.0,0.0,0.0,0
V6,217,I0158,2800.0,0.0,0.0,1
V6,217,I0559,0.0,1200.0,0.0,0
V6,218,I0926,0.0,0.0,0.0,0
V6,218,I0931,1400.0,0.0,0.0,0
V6,218,I0166,2800.0,0.0,0.0,1
V6,218,I0651,0.0,1200.0,0.0,0
V6,219,I0932,0.0,0.0,0.0,0
V6,219,I0933,1400.0,0.0,0.0,0
V6,219,I0170,2800.0,0.0,0.0,1
V6,219,I0664,0.0,1200.0,0.0,0
V6,220,I0938,0.0,0.0,0.0,0
V6,220,I0943,1400.0,0.0,0.0,0
V6,220,I0200,2800.0,0.0,0.0,1
V6,220,I0671,0.0,1200.0,0.0,0
V6,221,I0950,0.0,0.0,0.0,0
V6,221,I0952,1400.0,0.0,0.0,0
V6,221,I0212,2800.0,0.0,0.0,1
V6,221,I0682,0.0,1200.0,0.0,0
V6,222,I0958,0.0,0.0,0.0,0
V6,222,I0960,1400.0,0.0,0.0,0
V6,222,I0218,2800.0,0.0,0.0,1
V6,222,I0756,0.0,1200.0,0.0,0
V6,223,I0963,0.0,0.0,0.0,0
V6,223,I0971,1400.0,0.0,0.0,0
V6,223,I0226,2800.0,0.0,0.0,1
V6,223,I0807,0.0,1200.0,0.0,0
V6,224,I0973,0.0,0.0,0.0,0
V6,224,I0974,1400.0,0.0,0.0,0
V6,224,I0253,2800.0,0.0,0.0,1
V6,224,I0898,0.0,1200.0,0.0,0
V6,225,I0976,0.0,0.0,0.0,0
V6,225,I0978,1400.0,0.0,0.0,0
V6,225,I0267,2800.0,0.0,0.0,0
V6,225,I0956,0.0,1200.0,0.0,0
V6,226,I0980,0.0,0.0,0.0,0
V6,226,I0981,1400.0,0.0,0.0,0
V6,226,I0270,2800.0,0.0,0.0,1
V6,226,I1006,0.0,1200.0,0.0,0
V6,227,I0987,0.0,0.0,0.0,0
V6,227,I1000,1400.0,0.0,0.0,0
V6,227,I0277,2800.0,0.0,0.0,1
V6,227,I0298,0.0,1200.0,0.0,0
V6,227,I0480,1200.0,1200.0,0.0,0
V6,228,I1003,0.0,0.0,0.0,0
V6,228,I1008,1400.0,0.0,0.0,0
V6,228,I0281,2800.0,0.0,0.0,1
V6,228,I0504,0.0,1200.0,0.0,0
V6,228,I0030,1200.0,1200.0,0.0,0
V6,229,I1011,0.0,0.0,0.0,0
V6,229,I1012,1400.0,0.0,0.0,0
V6,229,I0286,2800.0,0.0,0.0,1
V6,229,I0533,0.0,1200.0,0.0,0
V6,229,I0067,1200.0,1200.0,0.0,0
V6,230,I1013,0.0,0.0,0.0,0
V6,230,I1014,1400.0,0.0,0.0,0
V6,230,I0339,2800.0,0.0,0.0,1
V6,230,I1211,0.0,1200.0,0.0,0
V6,230,I0092,1200.0,1200.0,0.0,0
V6,231,I1023,0.0,0.0,0.0,0
V6,231,I1032,1400.0,0.0,0.0,0
V6,231,I0349,2800.0,0.0,0.0,0
V6,231,I0156,0.0,1200.0,0.0,0
V6,232,I1039,0.0,0.0,0.0,0
V6,232,I1043,1400.0,0.0,0.0,0
V6,232,I0376,2800.0,0.0,0.0,1
V6,232,I0012,0.0,1200.0,0.0,0
V6,232,I0049,1200.0,1200.0,0.0,0
V6,233,I1046,0.0,0.0,0.0,0
V6,233,I1048,1400.0,0.0,0.0,0
V6,233,I0377,2800.0,0.0,0.0,1
V6,233,I0171,0.0,1200.0,0.0,0
V6,233,I1058,1200.0,1200.0,0.0,0
V6,234,I1053,0.0,0.0,0.0,0
V6,234,I1054,1400.0,0.0,0.0,0
V6,234,I0417,2800.0,0.0,0.0,1
V6,234,I0243,0.0,1200.0,0.0,0
V6,234,I0495,1200.0,1200.0,0.0,0
V6,235,I1065,0.0,0.0,0.0,0
V6,235,I1072,1400.0,0.0,0.0,0
V6,235,I0426,2800.0,0.0,0.0,1
V6,235,I0274,0.0,1200.0,0.0,0
V6,235,I0789,1200.0,1200.0,0.0,0
V6,236,I1074,0.0,0.0,0.0,0
V6,236,I1077,1400.0,0.0,0.0,0
V6,236,I0525,2800.0,0.0,0.0,1
V6,236,I0279,0.0,1200.0,0.0,0
V6,236,I0231,1200.0,1200.0,0.0,0
V6,237,I1079,0.0,0.0,0.0,0
V6,237,I1081,1400.0,0.0,0.0,0
V6,237,I0549,2800.0,0.0,0.0,1
V6,237,I0586,0.0,1200.0,0.0,0
V6,237,I0314,1200.0,1200.0,0.0,0
V6,238,I1083,0.0,0.0,0.0,0
V6,238,I1084,1400.0,0.0,0.0,0
V6,238,I0569,2800.0,0.0,0.0,1
V6,238,I0653,0.0,1200.0,0.0,0
V6,238,I0414,1200.0,1200.0,0.0,0
V6,239,I1091,0.0,0.0,0.0,0
V6,239,I1092,1400.0,0.0,0.0,0
V6,239,I0574,2800.0,0.0,0.0,1
V6,239,I0850,0.0,1200.0,0.0,0
V6,239,I0999,1200.0,1200.0,0.0,0
V6,240,I1103,0.0,0.0,0.0,0
V6,240,I1114,1400.0,0.0,0.0,0
V6,240,I0575,2800.0,0.0,0.0,1
V6,240,I1056,0.0,1200.0,0.0,0
V6,240,I1166,1200.0,1200.0,0.0,0
V6,241,I1120,0.0,0.0,0.0,0
V6,241,I1122,1400.0,0.0,0.0,0
V6,241,I0584,2800.0,0.0,0.0,1
V6,241,I0004,0.0,1200.0,0.0,0
V6,242,I1126,0.0,0.0,0.0,0
V6,242,I1131,1400.0,0.0,0.0,0
V6,242,I0616,2800.0,0.0,0.0,1
V6,242,I0130,0.0,1200.0,0.0,0
V6,243,I1134,0.0,0.0,0.0,0
V6,243,I1140,1400.0,0.0,0.0,0
V6,243,I0639,2800.0,0.0,0.0,1
V6,243,I0263,0.0,1200.0,0.0,0
V6,244,I1146,0.0,0.0,0.0,0
V6,244,I1152,1400.0,0.0,0.0,0
V6,244,I0685,2800.0,0.0,0.0,1
V6,244,I0297,0.0,1200.0,0.0,0
V6,245,I1155,0.0,0.0,0.0,0
V6,245,I1165,1400.0,0.0,0.0,0
V6,245,I0700,2800.0,0.0,0.0,1
V6,245,I0308,0.0,1200.0,0.0,0
V6,246,I1168,0.0,0.0,0.0,0
V6,246,I1172,1400.0,0.0,0.0,0
V6,246,I0726,2800.0,0.0,0.0,1
V6,246,I0363,0.0,1200.0,0.0,0
V6,247,I1185,0.0,0.0,0.0,0
V6,247,I1187,1400.0,0.0,0.0,0
V6,247,I0770,2800.0,0.0,0.0,1
V6,247,I1262,0.0,1200.0,0.0,0
V6,248,I1193,0.0,0.0,0.0,0
V6,248,I1196,1400.0,0.0,0.0,0
V6,248,I0781,2800.0,0.0,0.0,1
V6,248,I0608,0.0,1200.0,0.0,0
V6,248,I0095,1200.0,1200.0,0.0,0
V6,249,I1207,0.0,0.0,0.0,0
V6,249,I1212,1400.0,0.0,0.0,0
V6,249,I0782,2800.0,0.0,0.0,1
V6,249,I0694,0.0,1200.0,0.0,0
V6,249,I0096,1200.0,1200.0,0.0,0
V6,250,I1216,0.0,0.0,0.0,0
V6,250,I1222,1400.0,0.0,0.0,0
V6,250,I0809,2800.0,0.0,0.0,1
V6,250,I0550,0.0,1200.0,0.0,0
V6,250,I0564,1200.0,1200.0,0.0,0
V6,251,I1224,0.0,0.0,0.0,0
V6,251,I1229,1400.0,0.0,0.0,0
V6,251,I0832,2800.0,0.0,0.0,1
V6,251,I0724,0.0,1200.0,0.0,0
V6,251,I0100,1200.0,1200.0,0.0,0
V6,252,I1230,0.0,0.0,0.0,0
V6,252,I1234,1400.0,0.0,0.0,0
V6,252,I0835,2800.0,0.0,0.0,1
V6,252,I0142,0.0,1200.0,0.0,0
V6,252,I0151,1200.0,1200.0,0.0,0
V6,253,I1239,0.0,0.0,0.0,0
V6,253,I1242,1400.0,0.0,0.0,0
V6,253,I0841,2800.0,0.0,0.0,1
V6,253,I0272,0.0,1200.0,0.0,0
V6,253,I0278,1200.0,1200.0,0.0,0
V6,254,I1244,0.0,0.0,0.0,0
V6,254,I1245,1400.0,0.0,0.0,0
V6,254,I0847,2800.0,0.0,0.0,1
V6,254,I0309,0.0,1200.0,0.0,0
V6,254,I0325,1200.0,1200.0,0.0,0
V6,255,I1247,0.0,0.0,0.0,0
V6,255,I1249,1400.0,0.0,0.0,0
V6,255,I0856,2800.0,0.0,0.0,1
V6,255,I0335,0.0,1200.0,0.0,0
V6,255,I0336,1200.0,1200.0,0.0,0
V6,256,I1250,0.0,0.0,0.0,0
V6,256,I1254,1400.0,0.0,0.0,0
V6,256,I0880,2800.0,0.0,0.0,1
V6,256,I0353,0.0,1200.0,0.0,0
V6,256,I0374,1200.0,1200.0,0.0,0
V6,257,I1257,0.0,0.0,0.0,0
V6,257,I1259,1400.0,0.0,0.0,0
V6,257,I0882,2800.0,0.0,0.0,1
V6,257,I0382,0.0,1200.0,0.0,0
V6,257,I0415,1200.0,1200.0,0.0,0
V6,258,I1278,0.0,0.0,0.0,0
V6,258,I1282,1400.0,0.0,0.0,0
V6,258,I0888,2800.0,0.0,0.0,1
V6,258,I0428,0.0,1200.0,0.0,0
V6,258,I0487,1200.0,1200.0,0.0,0
V6,259,I0895,0.0,0.0,0.0,0
V6,259,I0901,1400.0,0.0,0.0,0
V6,259,I0936,2800.0,0.0,0.0,1
V6,259,I0076,0.0,1225.0,0.0,0
V6,259,I0190,780.0,1225.0,0.0,0
V6,260,I0954,0.0,0.0,0.0,0
V6,260,I0961,1400.0,0.0,0.0,0
V6,260,I0997,2800.0,0.0,0.0,1
V6,260,I0620,0.0,1225.0,0.0,0
V6,260,I0161,570.0,1225.0,0.0,0
V6,261,I1031,0.0,0.0,0.0,0
V6,261,I1055,1400.0,0.0,0.0,0
V6,261,I1063,2800.0,0.0,0.0,1
V6,261,I0972,0.0,1225.0,0.0,0
V6,261,I0193,780.0,1225.0,0.0,0
V6,262,I1089,0.0,0.0,0.0,0
V6,262,I1090,1400.0,0.0,0.0,0
V6,262,I1101,2800.0,0.0,0.0,1
V6,262,I0641,0.0,1225.0,0.0,0
V6,262,I0354,780.0,1225.0,0.0,0
V6,263,I1108,0.0,0.0,0.0,0
V6,263,I1112,1400.0,0.0,0.0,0
V6,263,I1124,2800.0,0.0,0.0,1
V6,263,I1273,0.0,1225.0,0.0,0
V6,263,I0407,780.0,1225.0,0.0,0
V6,264,I1125,0.0,0.0,0.0,0
V6,264,I1136,1400.0,0.0,0.0,0
V6,264,I1154,2800.0,0.0,0.0,0
V6,264,I0289,0.0,1225.0,0.0,0
V6,264,I0119,780.0,1225.0,0.0,0
V6,265,I1178,0.0,0.0,0.0,0
V6,265,I1279,1400.0,0.0,0.0,0
V6,265,I1280,2800.0,0.0,0.0,1
V6,265,I0112,0.0,1225.0,0.0,0
V6,265,I0157,780.0,1225.0,0.0,0
V6,266,I1290,0.0,0.0,0.0,0
V6,266,I1295,1400.0,0.0,0.0,0
V6,266,I1161,2625.0,0.0,0.0,1
V5,267,I0283,0.0,0.0,0.0,0
V5,267,I0578,1600.0,0.0,0.0,0
V5,268,I0710,0.0,0.0,0.0,0
V5,268,I0873,1600.0,0.0,0.0,0
V5,269,I0951,0.0,0.0,0.0,0
V5,269,I1116,1600.0,0.0,0.0,0
V5,270,I1263,0.0,0.0,0.0,0
V5,270,I0203,1600.0,0.0,0.0,0
V5,270,I0416,0.0,1200.0,0.0,0
V5,270,I0046,1600.0,1200.0,0.0,0
V6,271,I0185,0.0,0.0,0.0,0
V6,271,I0194,1600.0,0.0,0.0,0
V6,272,I0198,0.0,0.0,0.0,0
V6,272,I0237,1600.0,0.0,0.0,0
V6,273,I0245,0.0,0.0,0.0,0
